SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
512179,SUNTECK REAL,A ,Q,203.00,206.15,188.70,198.00,202.00,200.15,1006,25089,4945371.00,,INE805D01034,15-Apr-20,,
512197,SILVEROAK   ,Z ,Q,4.54,4.54,4.54,4.54,4.54,4.53,8,31,140.00,,INE798C01017,15-Apr-20,,
512215,STEPHANOTIS ,XT,Q,40.40,40.50,40.40,40.50,40.50,42.50,2,313,12675.00,,INE902L01016,15-Apr-20,,
512217,PRISM MEDI  ,X ,Q,13.40,13.40,12.35,12.78,12.79,12.95,79,42392,549342.00,,INE730E01016,15-Apr-20,,
512229,VERITAS     ,XT,Q,25.60,25.60,25.60,25.60,25.60,25.10,3,2000,51200.00,,INE379J01029,15-Apr-20,,
512237,JAI CORP LTD,A ,Q,52.05,60.20,52.05,56.15,56.15,52.65,3145,264863,15300743.00,,INE070D01027,15-Apr-20,,
512247,ASHIRWAD CAP,X ,Q,2.48,2.50,2.36,2.45,2.45,2.39,60,19245,47565.00,,INE894A01026,15-Apr-20,,
512257,SVARTCORP   ,X ,Q,2.35,2.54,2.35,2.45,2.45,2.36,59,33352,82075.00,,INE895A01023,15-Apr-20,,
512267,MEDIA MATRIX,X ,Q,3.00,3.00,2.72,3.00,3.00,3.00,13,2897,8688.00,,INE200D01020,15-Apr-20,,
512279,NNTL        ,Z ,Q,17.10,17.10,17.10,17.10,17.10,18.00,1,5,85.00,,INE043F01011,15-Apr-20,,
512289,SHIRPUR GOLD,B ,Q,7.50,7.83,7.50,7.83,7.83,7.48,31,3640,27827.00,,INE196B01016,15-Apr-20,,
512296,BHAGYA INL  ,B ,Q,14.28,15.45,14.28,14.55,14.55,14.45,20,2059,31769.00,,INE458B01036,15-Apr-20,,
512301,CHAMBAL BREW,X ,Q,1.95,1.95,1.95,1.95,1.95,1.95,1,1,1.00,,INE417N01011,15-Apr-20,,
512379,CRESSANDA SO,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,3,5500,1045.00,,INE716D01033,15-Apr-20,,
512381,STARTECK    ,XT,Q,45.80,47.60,45.80,47.60,47.60,46.70,4,110,5056.00,,INE992I01013,15-Apr-20,,
512393,SHARDUL SECU,X ,Q,44.00,44.00,44.00,44.00,44.00,41.95,1,1,44.00,,INE037B01012,15-Apr-20,,
512437,APOLLO FIN I,XT,Q,252.00,252.00,252.00,252.00,252.00,265.25,3,32,8064.00,,INE412D01013,15-Apr-20,,
512453,SHRI JAGDAMB,X ,Q,154.00,154.00,139.40,154.00,154.00,146.70,13,512,72855.00,,INE564J01026,15-Apr-20,,
512455,LLOYDS MET E,X ,Q,5.50,5.74,4.92,5.10,5.10,5.39,90,17695,91472.00,,INE281B01032,15-Apr-20,,
512493,GARNET INTL ,X ,Q,27.25,28.65,27.25,27.25,27.25,28.65,19,1085,29735.00,,INE590B01010,15-Apr-20,,
512519,DONEAR IND. ,B ,Q,23.90,25.00,23.90,24.30,24.30,23.55,54,2467,61194.00,,INE668D01028,15-Apr-20,,
512527,SUPER SAL IN,X ,Q,222.00,222.00,195.00,219.95,219.95,195.00,5,73,15207.00,,INE091C01017,15-Apr-20,,
512529,SEQUENT     ,B ,Q,78.40,78.65,72.05,72.50,72.50,77.70,1088,16930,1283770.00,,INE807F01027,15-Apr-20,,
512531,STC INDIA   ,B ,Q,36.55,38.40,35.15,37.50,37.20,34.95,227,4304,160802.00,,INE655A01013,15-Apr-20,,
512559,KOHINORFOODS,Z ,Q,8.74,8.74,8.70,8.74,8.74,8.33,44,6480,56632.00,,INE080B01012,15-Apr-20,,
512573,AVANTI FEEDS,A ,Q,397.50,426.50,381.05,404.05,408.15,385.80,5877,105062,43034153.00,,INE871C01038,15-Apr-20,,
512587,ZODIAC JRD  ,B ,Q,23.00,23.75,20.00,20.80,20.60,21.75,59,289,6035.00,,INE077B01018,15-Apr-20,,
512589,SITA ENTER. ,X ,Q,10.20,10.20,10.20,10.20,10.20,10.20,2,2,20.00,,INE579D01019,15-Apr-20,,
512599,ADANI ENTER ,A ,Q,150.70,151.00,143.40,145.15,145.00,145.75,2481,203358,29956580.00,,INE423A01024,15-Apr-20,,
512608,BHANDARI HOS,B ,Q,0.90,0.90,0.75,0.86,0.85,0.75,106,34808,29958.00,,INE474E01029,15-Apr-20,,
512626,ORBIT EXPORT,B ,Q,64.00,64.00,60.00,60.20,62.10,64.90,23,97,5958.00,,INE231G01010,15-Apr-20,,
512634,SAVERA IND  ,X ,Q,40.50,40.50,34.00,35.55,36.00,35.35,41,3012,106800.00,,INE104E01014,15-Apr-20,,
513010,TATASTLLP   ,B ,Q,249.95,254.90,235.60,237.25,237.00,244.80,370,2482,600555.00,,INE674A01014,15-Apr-20,,
513023,NAV BHAR VEN,A ,Q,38.05,39.75,37.00,38.15,38.10,36.15,440,5451,212901.00,,INE725A01022,15-Apr-20,,
513059,G.S.AUTO INT,X ,Q,2.40,2.40,2.40,2.40,2.40,2.41,1,500,1200.00,,INE736H01024,15-Apr-20,,
513097,SHIV.BIMETAL,X ,Q,26.00,26.60,24.85,25.70,25.70,24.75,189,141750,3631594.00,,INE386D01027,15-Apr-20,,
513121,ORICON ENT  ,B ,Q,14.29,14.29,13.00,13.17,13.29,13.04,197,6201,84269.00,,INE730A01022,15-Apr-20,,
513142,BALASORE    ,X ,Q,11.55,11.57,10.60,11.48,11.57,10.52,202,83378,954392.00,,INE135A01024,15-Apr-20,,
513151,STI INDIA LT,B ,Q,3.60,3.60,3.59,3.59,3.59,3.77,2,171,615.00,,INE090C01019,15-Apr-20,,
513179,NAT STL AGRO,B ,Q,1.61,1.61,1.47,1.47,1.47,1.54,3,1000,1540.00,,INE088B01015,15-Apr-20,,
513216,UTTAM GALVA ,T ,Q,5.65,5.93,5.56,5.86,5.86,5.65,37,7177,41495.00,,INE699A01011,15-Apr-20,,
513228,PENNAR STEEL,B ,Q,18.15,19.07,18.00,18.18,18.00,18.17,709,41227,767378.00,,INE932A01024,15-Apr-20,,
513250,JYOTI STRUCT,Z ,Q,2.31,2.31,2.31,2.31,2.31,2.43,8,843,1947.00,,INE197A01024,15-Apr-20,,
513252,JAY USHIN   ,X ,Q,400.00,414.90,390.00,390.00,390.00,400.00,13,316,125412.00,,INE289D01015,15-Apr-20,,
513262,ST.STR.WHEEL,B ,Q,370.00,423.00,370.00,400.00,400.00,389.25,54,591,237506.00,,INE802C01017,15-Apr-20,,
513269,MAN IND.(I) ,B ,Q,39.45,40.35,38.65,39.40,39.55,38.65,212,10554,416987.00,,INE993A01026,15-Apr-20,,
513305,TERRASCOPE  ,X ,Q,6.86,6.86,6.86,6.86,6.86,7.22,4,87,596.00,,INE346M01022,15-Apr-20,,
513309,GOLKONDA    ,Z ,Q,8.44,8.44,8.44,8.44,8.44,8.88,1,3,25.00,,INE327C01031,15-Apr-20,,
513335,METALFORGE  ,B ,Q,4.90,5.15,4.90,5.14,5.15,4.70,25,2076,10566.00,,INE425A01011,15-Apr-20,,
513343,GRAND FOUND ,B ,Q,3.96,3.96,3.77,3.77,3.77,3.96,5,1205,4752.00,,INE534A01028,15-Apr-20,,
513349,AJMERA      ,B ,Q,70.00,73.45,70.00,71.95,71.95,69.30,250,3948,281413.00,,INE298G01027,15-Apr-20,,
513353,COCHIN MIN. ,X ,Q,105.00,115.70,102.00,113.80,113.80,98.70,45,1543,164866.00,,INE105D01013,15-Apr-20,,
513361,ISW LTD     ,X ,Q,0.19,0.21,0.19,0.21,0.21,0.21,30,50926,10470.00,,INE072A01029,15-Apr-20,,
513369,RAJKUMAR FRG,X ,Q,20.95,20.95,19.10,19.10,19.10,20.00,2,24,465.00,,INE013J01016,15-Apr-20,,
513375,CARBORUNDUM ,A ,Q,224.95,229.00,213.55,216.65,213.55,218.15,97,710,158008.00,,INE120A01034,15-Apr-20,,
513377,MINERAL&METL,A ,Q,13.90,14.60,13.65,13.82,13.82,13.63,728,115041,1615213.00,,INE123F01029,15-Apr-20,,
513401,ASHIANA ISP.,X ,Q,5.99,5.99,5.99,5.99,5.99,5.99,2,270,1617.00,,INE587D01012,15-Apr-20,,
513403,PM TELELINN ,X ,Q,2.86,2.86,2.86,2.86,2.86,3.01,4,550,1573.00,,INE092C01015,15-Apr-20,,
513434,TATA METALIK,A ,Q,350.05,359.70,346.95,355.20,355.75,343.40,591,6505,2306334.00,,INE056C01010,15-Apr-20,,
513436,SHAH ALLOYS ,B ,Q,6.29,6.29,6.04,6.04,6.04,6.35,2,22,133.00,,INE640C01011,15-Apr-20,,
513446,MONNETISPA  ,T ,Q,12.85,12.85,12.84,12.85,12.85,12.24,52,38365,492989.00,,INE743C01021,15-Apr-20,,
513460,MAHALAXMI SM,Z ,Q,6.80,6.80,6.80,6.80,6.80,6.90,2,100,680.00,,INE257F01017,15-Apr-20,,
513472,SIMPLEX CAST,X ,Q,22.00,22.00,22.00,22.00,22.00,22.00,3,200,4400.00,,INE658D01011,15-Apr-20,,
513488,SH.STEEL WIR,XT,Q,15.10,15.10,15.05,15.05,15.05,15.80,2,105,1585.00,,INE387D01025,15-Apr-20,,
513498,SOUTH.MAGNES,XT,Q,12.74,13.41,12.74,13.41,13.41,13.41,3,301,3835.00,,INE308N01012,15-Apr-20,,
513502,BARODA EXTR.,X ,Q,0.21,0.21,0.21,0.21,0.21,0.22,5,1300,273.00,,INE927K01023,15-Apr-20,,
513509,KALYANI FORG,T ,Q,95.00,104.15,95.00,100.00,100.00,99.20,10,886,84611.00,,INE314G01014,15-Apr-20,,
513513,ADITYA ISPAT,X ,Q,4.58,4.58,4.36,4.36,4.36,4.58,7,281,1257.00,,INE570B01012,15-Apr-20,,
513517,STEELCAST   ,X ,Q,80.15,94.95,80.15,88.65,88.50,82.10,41,1211,105944.00,,INE124E01020,15-Apr-20,,
513519,PITTIENG    ,B ,Q,22.10,24.85,22.10,22.25,22.15,22.60,120,1622,37407.00,,INE450D01021,15-Apr-20,,
513528,GLITTEK GRAN,X ,Q,0.77,0.77,0.77,0.77,0.77,0.81,3,130,100.00,,INE741B01027,15-Apr-20,,
513532,PRADEEP MET.,X ,Q,44.95,47.00,34.00,36.65,36.40,41.20,21,19557,790941.00,,INE770A01010,15-Apr-20,,
513548,SHARDA ISPAT,XT,Q,27.75,27.75,27.75,27.75,27.75,29.20,5,166,4606.00,,INE385M01012,15-Apr-20,,
513554,MAHA STEEL  ,T ,Q,71.95,71.95,67.45,67.70,67.45,71.00,4,6,410.00,,INE451L01014,15-Apr-20,,
513599,HIND.COPPER ,A ,Q,25.50,27.20,25.40,25.75,25.55,25.20,971,166713,4353602.00,,INE531E01026,15-Apr-20,,
513605,SRIPIPES    ,B ,Q,130.00,131.80,126.45,131.30,130.70,125.55,993,13817,1810855.00,,INE943C01027,15-Apr-20,,
513642,AXEL POLYMER,XT,Q,7.60,7.60,7.60,7.60,7.60,8.00,1,150,1140.00,,INE197C01012,15-Apr-20,,
513683,NLCINDIA    ,A ,Q,47.45,47.45,45.80,46.00,45.90,45.90,624,53626,2490842.00,,INE589A01014,15-Apr-20,,
513691,JMT AUTO LTD,B ,Q,1.83,1.83,1.60,1.83,1.83,1.53,409,215935,393247.00,,INE988E01036,15-Apr-20,,
513693,KIC METALIKS,X ,Q,31.75,32.45,30.25,30.25,30.25,31.80,3,723,22792.00,,INE434C01027,15-Apr-20,,
513709,SHILP GRAVUR,X ,Q,47.00,47.00,42.45,43.45,43.60,44.15,20,681,29189.00,,INE960A01017,15-Apr-20,,
513713,WHITEORG    ,X ,Q,5.66,6.23,5.65,6.17,6.19,5.94,137,62639,384350.00,,INE146C01019,15-Apr-20,,
514010,HIM.FIBRES  ,X ,Q,1.16,1.16,1.16,1.16,1.16,1.16,1,429,497.00,,INE723D01021,15-Apr-20,,
514030,DEEPAK SPINN,X ,Q,71.00,71.00,71.00,71.00,71.00,72.50,3,5000,355000.00,,INE272C01013,15-Apr-20,,
514034,JBF IND.LTD ,T ,Q,10.50,10.50,9.50,9.50,9.50,10.00,50,13558,136481.00,,INE187A01017,15-Apr-20,,
514036,LOY.TEX MILL,X ,Q,175.00,192.00,175.00,191.95,187.20,183.10,3,102,19562.00,,INE970D01010,15-Apr-20,,
514043,HIMAT.SEIDE ,A ,Q,62.95,64.20,59.60,59.85,60.00,61.20,889,15389,946084.00,,INE049A01027,15-Apr-20,,
514045,BSL LTD.    ,B ,Q,23.50,23.50,21.20,22.00,22.00,21.80,20,6012,130690.00,,INE594B01012,15-Apr-20,,
514087,PBM POLYTEX ,X ,Q,32.30,32.30,29.00,29.00,29.00,29.65,7,725,21325.00,,INE501F01018,15-Apr-20,,
514128,KONARK SYN. ,X ,Q,12.49,12.49,12.49,12.49,12.49,12.00,1,1,12.00,,INE517D01019,15-Apr-20,,
514138,SURYALATA SP,X ,Q,91.10,91.15,91.10,91.15,91.15,86.85,3,101,9204.00,,INE132C01027,15-Apr-20,,
514142,TT LTD.     ,B ,Q,28.45,28.45,26.40,26.40,26.40,27.10,5,230,6312.00,,INE592B01016,15-Apr-20,,
514162,WELSPUN (I) ,A ,Q,23.75,25.00,23.10,23.45,23.45,23.10,2228,67245,1599562.00,,INE192B01031,15-Apr-20,,
514165,IND.ACRYLICS,X ,Q,6.90,7.34,6.90,6.94,6.94,7.00,55,21139,148957.00,,INE862B01013,15-Apr-20,,
514167,GANESH ECOSP,B ,Q,188.90,188.90,166.55,186.95,186.95,184.95,7,171,30984.00,,INE845D01014,15-Apr-20,,
514171,CEETA IND.  ,XT,Q,3.61,3.61,3.61,3.61,3.61,3.80,2,60,216.00,,INE760J01012,15-Apr-20,,
514175,VARDHMAN POL,T ,Q,3.55,3.75,3.55,3.75,3.75,3.73,2,421,1554.00,,INE835A01011,15-Apr-20,,
514183,BLA ROS IND ,X ,Q,87.60,96.40,87.60,87.75,87.60,92.20,952,66016,6036800.00,,INE761G01016,15-Apr-20,,
514197,ST CORP     ,XT,Q,5.70,5.70,5.70,5.70,5.70,5.86,2,50,285.00,,INE110Q01015,15-Apr-20,,
514211,SUMEET INDUS,B ,Q,1.55,1.56,1.50,1.56,1.56,1.49,37,56073,86921.00,,INE235C01010,15-Apr-20,,
514215,BINNY LTD.  ,X ,Q,56.00,59.00,55.00,55.00,55.00,55.00,19,733,41645.00,,INE118K01011,15-Apr-20,,
514234,SANGAM INDIA,B ,Q,37.50,39.70,37.10,38.75,38.75,37.95,32,761,29521.00,,INE495C01010,15-Apr-20,,
514240,KUSHIND     ,X ,Q,0.91,0.91,0.91,0.91,0.91,0.95,1,3,2.00,,INE979D01011,15-Apr-20,,
514266,ZENITH FIBRE,X ,Q,32.85,36.00,28.30,31.95,32.00,32.45,28,1720,55286.00,,INE106C01013,15-Apr-20,,
514274,AARVEE DENIM,B ,Q,10.00,10.55,9.50,10.35,10.45,9.24,31,2762,27811.00,,INE273D01019,15-Apr-20,,
514280,SANRHEA TECH,XT,Q,20.00,20.00,20.00,20.00,20.00,20.00,1,50,1000.00,,INE589J01015,15-Apr-20,,
514286,ASHIMA LTD. ,B ,Q,5.20,5.89,4.86,5.01,5.01,5.05,160,7023,36836.00,,INE440A01010,15-Apr-20,,
514300,PIONEER EMB ,B ,Q,18.20,19.95,17.70,19.80,19.80,19.10,20,209,3858.00,,INE156C01018,15-Apr-20,,
514302,VIPPY SPIN. ,X ,Q,33.20,33.40,33.15,33.35,33.35,33.60,4,800,26615.00,,INE660D01017,15-Apr-20,,
514312,JAY HIND SYN,XT,Q,2.14,2.14,2.14,2.14,2.14,2.25,1,500,1070.00,,INE156E01014,15-Apr-20,,
514322,KAMADGIRI   ,X ,Q,32.10,33.05,32.10,33.05,33.05,32.50,2,103,3401.00,,INE535C01013,15-Apr-20,,
514360,KRRAIL      ,XT,Q,25.75,25.75,25.75,25.75,25.75,25.25,1,300,7725.00,,INE078T01026,15-Apr-20,,
514394,AJIL        ,X ,Q,46.80,46.80,46.80,46.80,46.80,47.75,14,1961,91774.00,,INE022N01019,15-Apr-20,,
514412,SARUPINDUS  ,X ,Q,29.25,29.25,29.25,29.25,29.25,30.75,1,1,29.00,,INE305D01019,15-Apr-20,,
514418,MANORG      ,X ,Q,251.85,251.85,251.00,251.85,251.85,239.90,97,7217,1817076.00,,INE370D01013,15-Apr-20,,
514428,HINDU.ADHESI,X ,Q,61.90,63.00,61.90,62.95,62.95,58.50,6,251,15672.00,,INE074C01013,15-Apr-20,,
514448,JYOTI RESINS,X ,Q,100.05,124.95,100.05,119.95,119.95,120.00,20,624,74283.00,,INE577D01013,15-Apr-20,,
514450,MAHA.RUBTECH,X ,Q,28.95,34.50,27.90,29.35,29.35,28.95,15,575,18084.00,,INE112D01035,15-Apr-20,,
514470,WIMSOME TEXT,B ,Q,12.90,13.46,12.90,13.46,13.46,12.82,24,1050,14076.00,,INE837B01031,15-Apr-20,,
515030,ASAHI IN.GLA,A ,Q,164.40,179.90,155.00,165.20,167.75,164.40,31,308,51937.00,,INE439A01020,15-Apr-20,,
515037,MURD.CERAM  ,B ,Q,15.40,15.45,13.60,13.69,13.90,14.40,179,20156,294083.00,,INE692B01014,15-Apr-20,,
515043,SAINT-GOBAIN,X ,Q,35.50,36.10,33.70,34.50,34.50,33.90,483,49769,1747592.00,,INE068B01017,15-Apr-20,,
515055,ANANTRAJ    ,B ,Q,17.90,18.45,17.50,17.95,17.70,17.95,78,4667,83685.00,,INE242C01024,15-Apr-20,,
515085,RESTILE CER.,X ,Q,2.11,2.11,1.91,1.93,1.93,2.01,9,11567,24403.00,,INE298E01022,15-Apr-20,,
515127,RAMASIGNS   ,X ,Q,2.55,2.55,2.55,2.55,2.55,2.55,1,40,102.00,,INE650D01026,15-Apr-20,,
515145,HIND.NAT.GLS,B ,Q,28.75,35.05,28.75,35.05,35.05,31.90,21,3900,134815.00,,INE952A01022,15-Apr-20,,
515147,HALDYN GLASS,X ,Q,20.30,22.50,20.30,21.85,21.90,21.00,44,6410,142287.00,,INE506D01020,15-Apr-20,,
516003,DUROPLY     ,X ,Q,27.00,30.90,24.00,26.05,27.95,26.35,69,9532,266353.00,,INE932D01010,15-Apr-20,,
516007,MANGALAM TIM,B ,Q,6.52,7.18,6.52,7.18,7.18,6.86,7,14300,97922.00,,INE805B01012,15-Apr-20,,
516016,SHREYANS IND,B ,Q,77.50,79.55,73.60,74.35,74.00,78.85,110,2355,181159.00,,INE231C01019,15-Apr-20,,
516022,STAR PAPER  ,B ,Q,95.90,102.00,91.00,93.45,93.65,95.65,622,13017,1251177.00,,INE733A01018,15-Apr-20,,
516030,YASHPAKKA   ,X ,Q,26.50,28.35,26.50,27.65,27.40,26.35,133,23567,643017.00,,INE551D01018,15-Apr-20,,
516062,NAT.PLYWOOD ,X ,Q,10.76,10.76,10.76,10.76,10.76,10.78,2,10,107.00,,INE497C01016,15-Apr-20,,
516064,ARROWGREEN  ,T ,Q,35.00,36.45,35.00,36.00,36.00,36.00,3,201,7181.00,,INE570D01018,15-Apr-20,,
516072,VISHNU CHEM ,B ,Q,113.00,130.00,113.00,116.00,116.00,125.50,171,2741,335658.00,,INE270I01014,15-Apr-20,,
516078,JUMBO BAG   ,Z ,Q,7.05,7.05,7.05,7.05,7.05,6.75,4,3468,24449.00,,INE699D01015,15-Apr-20,,
516082,N.R.AGARWAL ,B ,Q,180.00,183.90,174.95,179.00,179.00,177.30,75,647,115883.00,,INE740D01017,15-Apr-20,,
516092,3PLAND      ,B ,Q,3.16,3.16,2.88,2.88,2.88,2.88,2,21,66.00,,INE105C01023,15-Apr-20,,
516096,SANGAL PAPER,XT,Q,53.55,53.55,53.55,53.55,53.55,51.00,2,5,267.00,,INE384D01022,15-Apr-20,,
516108,S.I.PAPER   ,X ,Q,53.00,53.00,53.00,53.00,53.00,51.00,6,1200,63600.00,,INE088G01014,15-Apr-20,,
517015,VINDHYA TELE,B ,Q,452.30,472.40,440.10,446.85,446.85,450.65,642,3740,1697898.00,,INE707A01012,15-Apr-20,,
517041,ADORWELDING ,B ,Q,213.15,219.00,209.55,215.90,215.40,211.95,33,402,86939.00,,INE045A01017,15-Apr-20,,
517059,SALZER ELEC ,B ,Q,68.40,70.10,67.85,68.65,68.50,66.20,29,367,25234.00,,INE457F01013,15-Apr-20,,
517063,JETINFOTRAN ,X ,Q,19.60,19.60,19.60,19.60,19.60,18.70,1,10,196.00,,INE919C01019,15-Apr-20,,
517119,PCS TECH    ,X ,Q,2.29,2.29,2.29,2.29,2.29,2.29,2,322,737.00,,INE834B01012,15-Apr-20,,
517146,USHA MART.LT,B ,Q,15.00,15.00,14.55,14.55,14.55,15.30,48,7085,103197.00,,INE228A01035,15-Apr-20,,
517166,SPEL SEMICON,X ,Q,3.99,3.99,3.64,3.82,3.64,3.80,31,6481,25283.00,,INE252A01019,15-Apr-20,,
517168,SUBROS LTD. ,B ,Q,142.15,162.00,138.05,154.55,154.55,136.25,877,20028,3040024.00,,INE287B01021,15-Apr-20,,
517174,HONEYWELL   ,A ,Q,27353.75,27400.65,26398.00,26551.00,26500.00,26854.65,98,163,4363275.00,,INE671A01010,15-Apr-20,,
517201,SWITCH.TECH.,X ,Q,32.35,32.35,32.35,32.35,32.35,30.85,1,1,32.00,,INE311D01017,15-Apr-20,,
517206,LUMAX IND   ,B ,Q,1096.00,1117.00,1092.00,1092.50,1092.00,1088.50,14,122,133970.00,,INE162B01018,15-Apr-20,,
517214,DIGISPICE   ,B ,Q,3.45,3.45,3.45,3.45,3.45,3.30,1,250,862.00,,INE927C01020,15-Apr-20,,
517224,SUJANA INDUS,T ,Q,0.19,0.19,0.19,0.19,0.19,0.19,4,1080,205.00,,INE216G01011,15-Apr-20,,
517236,CALCOM VISIO,X ,Q,9.01,10.47,9.01,9.72,9.41,9.52,38,3881,39064.00,,INE216C01010,15-Apr-20,,
517238,DYNAVISION  ,XT,Q,42.00,42.00,42.00,42.00,42.00,40.00,2,20,840.00,,INE083E01010,15-Apr-20,,
517246,BCC FUBA    ,XT,Q,7.80,7.80,7.41,7.41,7.41,7.80,6,553,4098.00,,INE788D01016,15-Apr-20,,
517271,HBL P SYS   ,B ,Q,12.99,13.65,12.89,13.05,13.00,12.83,217,11642,154990.00,,INE292B01021,15-Apr-20,,
517273,S&S POWER SW,B ,Q,20.29,20.29,20.29,20.29,20.29,19.33,5,529,10733.00,,INE902B01017,15-Apr-20,,
517300,GUJ.IND.POW.,B ,Q,57.05,58.90,55.00,55.55,55.55,56.20,693,16634,950080.00,,INE162A01010,15-Apr-20,,
517330,CMI LTD.    ,B ,Q,26.50,26.50,25.05,26.30,26.30,24.15,196,12600,330934.00,,INE981B01011,15-Apr-20,,
517334,MOTHERSON SS,A ,Q,64.50,74.70,64.50,71.20,71.20,63.15,9843,1860802,133777627.00,,INE775A01035,15-Apr-20,,
517344,MINDTECK (I),B ,Q,16.95,16.95,16.25,16.40,16.40,16.25,60,2653,44501.00,,INE110B01017,15-Apr-20,,
517354,HAVELLSINDIA,A ,Q,553.00,579.25,540.10,559.30,561.00,537.10,3449,77841,43505305.00,,INE176B01034,15-Apr-20,,
517356,ACI INFOCOM ,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,1,0.00,,INE167B01025,15-Apr-20,,
517370,INCAP LTD.  ,XT,Q,23.00,25.10,22.80,24.65,24.95,23.95,25,8255,190350.00,,INE437C01012,15-Apr-20,,
517372,GUJ.INTRUX  ,X ,Q,73.00,80.00,70.10,71.20,72.00,73.80,48,5097,396352.00,,INE877E01015,15-Apr-20,,
517380,IGARSHI MOT ,B ,Q,208.40,214.00,196.00,199.15,199.20,196.60,894,8498,1730357.00,,INE188B01013,15-Apr-20,,
517385,SYMPHONY    ,A ,Q,876.00,903.00,875.00,884.35,894.00,875.20,407,1766,1564180.00,,INE225D01027,15-Apr-20,,
517417,PATEL AIRTEM,X ,Q,78.05,89.65,78.05,86.85,86.80,83.15,38,3935,327236.00,,INE082C01024,15-Apr-20,,
517421,BFLYGANDHI  ,B ,Q,97.00,100.25,93.00,93.75,94.05,95.55,839,7966,766346.00,,INE295F01017,15-Apr-20,,
517437,DUTRON POLY.,XT,Q,82.25,90.85,82.25,90.85,90.85,86.55,7,870,78867.00,,INE940C01015,15-Apr-20,,
517447,R.S.SOFTWARE,B ,Q,12.54,12.54,12.45,12.54,12.54,11.95,31,331,4143.00,,INE165B01029,15-Apr-20,,
517449,MAGNA ELECTR,X ,Q,132.80,141.55,122.10,139.60,139.75,118.00,30,970,133663.00,,INE437D01010,15-Apr-20,,
517463,LINAKS MICRO,XT,Q,0.44,0.44,0.44,0.44,0.44,0.46,1,51,22.00,,INE028C01027,15-Apr-20,,
517467,MARSONS     ,Z ,Q,5.33,5.33,5.33,5.33,5.33,5.43,5,202,1076.00,,INE415B01044,15-Apr-20,,
517477,ELNET TECH. ,X ,Q,88.75,88.75,85.00,86.05,86.05,83.05,9,561,47724.00,,INE033C01019,15-Apr-20,,
517494,ACCEL       ,X ,Q,4.81,5.35,4.80,5.27,5.27,5.25,16,2683,13605.00,,INE258C01038,15-Apr-20,,
517498,WEBELSOLAR  ,B ,Q,17.85,18.26,17.80,18.26,18.26,16.60,265,13813,251346.00,,INE855C01015,15-Apr-20,,
517500,ROTO PUMPS  ,X ,Q,102.80,102.80,102.80,102.80,102.80,97.95,111,7329,753421.00,,INE535D01029,15-Apr-20,,
517506,TTK PRESTIGE,A ,Q,5020.35,5024.30,4808.25,4878.55,4808.25,4912.05,181,419,2082725.00,,INE690A01010,15-Apr-20,,
517514,DHINDIA     ,X ,Q,14.84,14.84,14.83,14.83,14.83,14.84,15,707,10491.00,,INE589D01018,15-Apr-20,,
517522,RAJ GLO WIR ,X ,Q,192.25,214.00,192.25,206.85,207.00,198.05,62,4423,899079.00,,INE451D01011,15-Apr-20,,
517530,SURANATP    ,B ,Q,3.10,3.19,2.55,3.19,3.19,3.09,23,1568,4245.00,,INE130B01031,15-Apr-20,,
517536,ONWARD TECHN,B ,Q,43.50,45.90,43.45,43.60,43.55,47.45,25,1763,77940.00,,INE229A01017,15-Apr-20,,
517544,CENTUM ELEC ,B ,Q,280.10,285.50,271.40,285.25,285.50,287.35,13,165,47031.00,,INE320B01020,15-Apr-20,,
517546,ALFA TRANSFO,X ,Q,12.20,12.20,12.20,12.20,12.20,12.20,3,59,719.00,,INE209C01015,15-Apr-20,,
517548,STARLITE COM,X ,Q,2.50,2.53,2.50,2.50,2.50,2.41,6,154,385.00,,INE035C01022,15-Apr-20,,
517554,NHCFOODS    ,X ,Q,3.63,3.63,3.44,3.44,3.44,3.62,12,5000,17580.00,,INE141C01028,15-Apr-20,,
517562,TRIGYN TECH ,B ,Q,25.50,26.15,24.50,26.15,26.00,24.95,288,3651,95251.00,,INE948A01012,15-Apr-20,,
517569,KEI INDUST. ,A ,Q,292.90,292.90,268.35,279.85,283.90,282.45,2118,16921,4756964.00,,INE878B01027,15-Apr-20,,
518011,KEERTHI     ,XT,Q,27.60,27.60,26.35,26.35,26.35,27.60,7,145,3905.00,,INE145L01012,15-Apr-20,,
518029,GUJ.SIDH.CEM,B ,Q,19.50,19.90,18.19,18.80,18.80,18.71,154,7551,144242.00,,INE542A01039,15-Apr-20,,
518091,ANJANI PORTL,B ,Q,105.00,109.00,101.70,103.75,105.40,102.45,13,122,12844.00,,INE071F01012,15-Apr-20,,
519003,MODINATURAL ,X ,Q,18.00,18.00,18.00,18.00,18.00,18.00,3,155,2790.00,,INE537F01012,15-Apr-20,,
519091,TASTY BITE  ,B ,Q,9400.00,10051.75,9121.75,9363.10,9429.00,9359.60,100,252,2378647.00,,INE488B01017,15-Apr-20,,
